conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_10,10,ASSISTANT,9:45 p.m. in 3D.,"[{""start_index"":13,""end_index"":15,""text"":""3D"",""annotations"":[{""name"":""movie_search.type.screening""}]},{""start_index"":0,""end_index"":9,""text"":""9:45 p.m."",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_11,11,USER,"Yeah. 3D, that's good. 9:45 p.m. And how much is the ticket for two?","[{""start_index"":64,""end_index"":67,""text"":""two"",""annotations"":[{""name"":""movie_ticket.num.tickets""}]},{""start_index"":23,""end_index"":31,""text"":""9:45 p.m"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":6,""end_index"":8,""text"":""3D"",""annotations"":[{""name"":""movie_search.type.screening""},{""name"":""movie_ticket.type.screening""}]}]",train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_12,12,ASSISTANT,It's $32.90.,"[{""start_index"":5,""end_index"":11,""text"":""$32.90"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_14,14,ASSISTANT,"Okay. You're all set for ""The Mummy"" at 9:45 p.m. at UA showcase Theatre 8.","[{""start_index"":53,""end_index"":74,""text"":""UA showcase Theatre 8"",""annotations"":[{""name"":""movie_ticket.name.theater""}]},{""start_index"":40,""end_index"":49,""text"":""9:45 p.m."",""annotations"":[{""name"":""movie_ticket.time.start""}]},{""start_index"":26,""end_index"":35,""text"":""The Mummy"",""annotations"":[{""name"":""movie_ticket.name.movie""}]},{""start_index"":6,""end_index"":20,""text"":""You're all set"",""annotations"":[{""name"":""movie_ticket.ticket_booking""}]}]",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_1,1,USER,"Hi. I am in Chicago, Illinois near Navy Pier. I'd like to watch movie.","[{""start_index"":12,""end_index"":29,""text"":""Chicago, Illinois"",""annotations"":[{""name"":""movie_search.location.theater""}]},{""start_index"":30,""end_index"":44,""text"":""near Navy Pier"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_3,3,USER,"Yes, I'd like to go see Wonder Woman.","[{""start_index"":24,""end_index"":36,""text"":""Wonder Woman"",""annotations"":[{""name"":""movie_search.name.movie""},{""name"":""movie_search.name.movie""},{""name"":""movie_ticket.name.movie""}]}]",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_4,4,USER,3D.,"[{""start_index"":0,""end_index"":2,""text"":""3D"",""annotations"":[{""name"":""movie_search.type.screening""},{""name"":""movie_ticket.type.screening""}]}]",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_5,5,ASSISTANT,Do you want to see it 3D or standard or viewing?,"[{""start_index"":22,""end_index"":24,""text"":""3D"",""annotations"":[{""name"":""movie_search.type.screening""}]},{""start_index"":28,""end_index"":36,""text"":""standard"",""annotations"":[{""name"":""movie_search.type.screening""}]},{""start_index"":40,""end_index"":47,""text"":""viewing"",""annotations"":[{""name"":""movie_search.type.screening""}]}]",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_6,6,ASSISTANT,I have it at 7:15 p.m. or at 9:30 p.m.,"[{""start_index"":13,""end_index"":22,""text"":""7:15 p.m."",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":29,""end_index"":37,""text"":""9:30 p.m"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_7,7,USER,9:30 p.m. will be fine.,"[{""start_index"":0,""end_index"":9,""text"":""9:30 p.m."",""annotations"":[{""name"":""movie_search.time.start""},{""name"":""movie_ticket.time.start""}]}]",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_9,9,USER,"I'd need two tickets, please.","[{""start_index"":9,""end_index"":20,""text"":""two tickets"",""annotations"":[{""name"":""movie_ticket.num.tickets""}]}]",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_10,10,ASSISTANT,I will be purchasing two tickets for you and send you the confirmation to your email.,"[{""start_index"":21,""end_index"":32,""text"":""two tickets"",""annotations"":[{""name"":""movie_ticket.num.tickets""}]},{""start_index"":45,""end_index"":70,""text"":""send you the confirmation"",""annotations"":[{""name"":""movie_ticket.ticket_booking""}]}]",train
dlg-018ee002-6617-4c27-a89f-158230238630,dlg-018ee002-6617-4c27-a89f-158230238630_0,0,USER,"Hi. Please, find me the top rated new released films in theaters.","[{""start_index"":24,""end_index"":33,""text"":""top rated"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":34,""end_index"":46,""text"":""new released"",""annotations"":[{""name"":""movie_search.release_date""}]}]",train
dlg-018ee002-6617-4c27-a89f-158230238630,dlg-018ee002-6617-4c27-a89f-158230238630_3,3,ASSISTANT,"Top movies are Wonder Woman, Pirates of the Caribbean and Captain Underpants.","[{""start_index"":0,""end_index"":10,""text"":""Top movies"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":15,""end_index"":27,""text"":""Wonder Woman"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":29,""end_index"":53,""text"":""Pirates of the Caribbean"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":58,""end_index"":76,""text"":""Captain Underpants"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_4,4,USER,I think I would like to go see a comedy.,"[{""start_index"":33,""end_index"":39,""text"":""comedy"",""annotations"":[{""name"":""movie_search.genre""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_5,5,ASSISTANT,"There are a few movies currently out right now. Did you have any specific preferences, So that we can narrow down the choices?","[{""start_index"":37,""end_index"":46,""text"":""right now"",""annotations"":[{""name"":""movie_search.release_date""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_6,6,USER,Did you find a comedy movie?,"[{""start_index"":15,""end_index"":21,""text"":""comedy"",""annotations"":[{""name"":""movie_search.genre""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_8,8,USER,How about the one that has good ratings on Rotten Tomatoes?,"[{""start_index"":27,""end_index"":58,""text"":""good ratings on Rotten Tomatoes"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_9,9,ASSISTANT,La La Land. Would be a great choice.,"[{""start_index"":0,""end_index"":10,""text"":""La La Land"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_12,12,ASSISTANT,Ryan Gosling and Emma Stone.,"[{""start_index"":0,""end_index"":12,""text"":""Ryan Gosling"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":17,""end_index"":27,""text"":""Emma Stone"",""annotations"":[{""name"":""movie_search.real_person""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_13,13,USER,"And, That's a comedy?","[{""start_index"":14,""end_index"":20,""text"":""comedy"",""annotations"":[{""name"":""movie_search.genre""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_16,16,ASSISTANT,The earliest show is at 4:25 P.M. at the Century Cinemas 16.,"[{""start_index"":24,""end_index"":33,""text"":""4:25 P.M."",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":41,""end_index"":59,""text"":""Century Cinemas 16"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_18,18,ASSISTANT,$13.,"[{""start_index"":0,""end_index"":3,""text"":""$13"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_20,20,ASSISTANT,About a 20 min drive.,"[{""start_index"":0,""end_index"":20,""text"":""About a 20 min drive"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_22,22,ASSISTANT,Damien Chazelle.,"[{""start_index"":0,""end_index"":15,""text"":""Damien Chazelle"",""annotations"":[{""name"":""movie_search.real_person""}]}]",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_24,24,ASSISTANT,Century Cinemas 16.,"[{""start_index"":0,""end_index"":18,""text"":""Century Cinemas 16"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",validation
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_1,1,USER,Hi. I'd like to know more about an action movie by Matt Damon.,"[{""start_index"":51,""end_index"":61,""text"":""Matt Damon"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":35,""end_index"":41,""text"":""action"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":48,""end_index"":61,""text"":""by Matt Damon"",""annotations"":[{""name"":""movie_search.other_description""}]}]",train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_2,2,ASSISTANT,Do you mean with Matt Damon?,"[{""start_index"":17,""end_index"":27,""text"":""Matt Damon"",""annotations"":[{""name"":""movie_search.real_person""}]}]",train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_5,5,USER,I'd like to have it be directed by John Woo.,"[{""start_index"":35,""end_index"":43,""text"":""John Woo"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":23,""end_index"":43,""text"":""directed by John Woo"",""annotations"":[{""name"":""movie_search.other_description""}]}]",train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_6,6,ASSISTANT,"Okay, how about the Martian?","[{""start_index"":20,""end_index"":27,""text"":""Martian"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_8,8,ASSISTANT,How about Jason Bourne?,"[{""start_index"":10,""end_index"":22,""text"":""Jason Bourne"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_13,13,USER,"And I want to watch it with Hulu Plus, please.","[{""start_index"":28,""end_index"":37,""text"":""Hulu Plus"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_16,16,ASSISTANT,"Okay, it is present on Hulu Plus.","[{""start_index"":23,""end_index"":32,""text"":""Hulu Plus"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_3,3,USER,An action-adventure and it should have a good ratings on Rotten Tomatoes.,"[{""start_index"":3,""end_index"":19,""text"":""action-adventure"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":41,""end_index"":53,""text"":""good ratings"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_5,5,USER,What if it's a movie with Jessica Lang in it?,"[{""start_index"":21,""end_index"":44,""text"":""with Jessica Lang in it"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":26,""end_index"":38,""text"":""Jessica Lang"",""annotations"":[{""name"":""movie_search.real_person""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_7,7,USER,I would like to see a movie with Jessica Lange in it.,"[{""start_index"":28,""end_index"":52,""text"":""with Jessica Lange in it"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":33,""end_index"":46,""text"":""Jessica Lange"",""annotations"":[{""name"":""movie_search.real_person""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_9,9,USER,And directed by Francis Ford Coppola.,"[{""start_index"":4,""end_index"":36,""text"":""directed by Francis Ford Coppola"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":16,""end_index"":36,""text"":""Francis Ford Coppola"",""annotations"":[{""name"":""movie_search.real_person""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_11,11,USER,"And, if the movie's about people dancing around Los Angeles, and maybe has a title like La La La something, it could be a nice movie to go to.","[{""start_index"":20,""end_index"":59,""text"":""about people dancing around Los Angeles"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":83,""end_index"":96,""text"":""like La La La"",""annotations"":[{""name"":""movie_search.other_description""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_15,15,USER,I will be going with a friend. I would like it to be near a place where we are at right now.,"[{""start_index"":53,""end_index"":91,""text"":""near a place where we are at right now"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_19,19,ASSISTANT,"Would you like to watch it in Standard, IMAX, or 3-D?","[{""start_index"":30,""end_index"":38,""text"":""Standard"",""annotations"":[{""name"":""movie_search.type.screening""}]},{""start_index"":40,""end_index"":44,""text"":""IMAX"",""annotations"":[{""name"":""movie_search.type.screening""}]},{""start_index"":49,""end_index"":52,""text"":""3-D"",""annotations"":[{""name"":""movie_search.type.screening""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_20,20,USER,IMAX.,"[{""start_index"":0,""end_index"":4,""text"":""IMAX"",""annotations"":[{""name"":""movie_search.type.screening""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_21,21,ASSISTANT,What about standard?,"[{""start_index"":11,""end_index"":19,""text"":""standard"",""annotations"":[{""name"":""movie_search.type.screening""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_22,22,USER,"I'm okay with Standard, if the theater is close to my location.","[{""start_index"":14,""end_index"":22,""text"":""Standard"",""annotations"":[{""name"":""movie_search.type.screening""}]},{""start_index"":42,""end_index"":62,""text"":""close to my location"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_24,24,USER,Not more than $15.,"[{""start_index"":0,""end_index"":17,""text"":""Not more than $15"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_27,27,ASSISTANT,"I couldn't find any Jessica Lange movies neither Francis Ford Coppola, but I found La La Land and there are plenty of action adventure movies out right now.","[{""start_index"":20,""end_index"":33,""text"":""Jessica Lange"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":49,""end_index"":69,""text"":""Francis Ford Coppola"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":83,""end_index"":93,""text"":""La La Land"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":118,""end_index"":134,""text"":""action adventure"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_28,28,USER,I will watch La La Land. Where it is playing?,"[{""start_index"":13,""end_index"":23,""text"":""La La Land"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_30,30,ASSISTANT,"The nearest theater is Century Cinemas 16. It's playing at are 4.25 PM, 6 PM, 7.25 PM, 9 PM and 10.25 PM.","[{""start_index"":23,""end_index"":41,""text"":""Century Cinemas 16"",""annotations"":[{""name"":""movie_search.name.theater""},{""name"":""movie_ticket.name.theater""}]},{""start_index"":63,""end_index"":70,""text"":""4.25 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":72,""end_index"":76,""text"":""6 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":78,""end_index"":85,""text"":""7.25 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":87,""end_index"":91,""text"":""9 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":96,""end_index"":104,""text"":""10.25 PM"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_31,31,USER,Good. Could you get us two tickets for that?,"[{""start_index"":23,""end_index"":26,""text"":""two"",""annotations"":[{""name"":""movie_ticket.num.tickets""}]}]",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_33,33,ASSISTANT,Two tickets will cost $25. Is that okay?,"[{""start_index"":0,""end_index"":3,""text"":""Two"",""annotations"":[{""name"":""movie_ticket.num.tickets""}]},{""start_index"":22,""end_index"":25,""text"":""$25"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",train
