conversation_id,example_id,source_id,input_text,target_text,split
dlg-0300b764-6e70-42e0-9403-cda9a0711761,dlg-0300b764-6e70-42e0-9403-cda9a0711761_0_1__g2,dlg-0300b764-6e70-42e0-9403-cda9a0711761_0_1,Here is the song Roar by Katy Perry.,Please find the track Roar by Katy Perry here.,validation
dlg-0300b764-6e70-42e0-9403-cda9a0711761,dlg-0300b764-6e70-42e0-9403-cda9a0711761_2_3__g1,dlg-0300b764-6e70-42e0-9403-cda9a0711761_2_3,Here is Dark Horse covered by Our Last Night.,I have provided the cover of Dark Horse by Our Last Night.,validation
dlg-0300b764-6e70-42e0-9403-cda9a0711761,dlg-0300b764-6e70-42e0-9403-cda9a0711761_2_3__g2,dlg-0300b764-6e70-42e0-9403-cda9a0711761_2_3,Here is Dark Horse covered by Our Last Night.,Please find the version of Dark Horse covered by Our Last Night here.,validation
dlg-033056a0-a119-4e7e-a71c-52297a102d7c,dlg-033056a0-a119-4e7e-a71c-52297a102d7c_0_9__g1,dlg-033056a0-a119-4e7e-a71c-52297a102d7c_0_9,I think you said you wanted music similar to Linkin Park? How about 30 Seconds to Mars? Should I play another song by 30 Seconds to Mars?,I believe you mentioned you were looking for music like Linkin Park. Would you like to hear 30 Seconds to Mars? Shall I play another track by them?,train
dlg-033056a0-a119-4e7e-a71c-52297a102d7c,dlg-033056a0-a119-4e7e-a71c-52297a102d7c_0_9__g2,dlg-033056a0-a119-4e7e-a71c-52297a102d7c_0_9,I think you said you wanted music similar to Linkin Park? How about 30 Seconds to Mars? Should I play another song by 30 Seconds to Mars?,"You mentioned wanting music similar to Linkin Park, so how about 30 Seconds to Mars? Should I go ahead and play another song by 30 Seconds to Mars?",train
dlg-033056a0-a119-4e7e-a71c-52297a102d7c,dlg-033056a0-a119-4e7e-a71c-52297a102d7c_11_17__g1,dlg-033056a0-a119-4e7e-a71c-52297a102d7c_11_17,"I think you said another band similar to both Linkin Park and 30 Seconds to Mars, correct? My mistake, Linkin Park. Should I play another song by The Offspring?","I believe you mentioned a band similar to both Linkin Park and 30 Seconds to Mars, right? My apologies, I meant Linkin Park. Would you like me to play another track by The Offspring?",train
dlg-033056a0-a119-4e7e-a71c-52297a102d7c,dlg-033056a0-a119-4e7e-a71c-52297a102d7c_11_17__g2,dlg-033056a0-a119-4e7e-a71c-52297a102d7c_11_17,"I think you said another band similar to both Linkin Park and 30 Seconds to Mars, correct? My mistake, Linkin Park. Should I play another song by The Offspring?","If I recall correctly, you asked for a band like both Linkin Park and 30 Seconds to Mars? My mistake, Linkin Park. Shall I play another song by The Offspring?",train
dlg-03454801-7e5a-4804-8ce0-0d6feb91128b,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_1_3__g1,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_1_3,Here is August Burns Red composure.,I have provided August Burns Red's composure.,train
dlg-03454801-7e5a-4804-8ce0-0d6feb91128b,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_1_3__g2,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_1_3,Here is August Burns Red composure.,Here is the composure by August Burns Red.,train
dlg-03454801-7e5a-4804-8ce0-0d6feb91128b,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_4_5__g1,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_4_5,Here is August Burns Red - Missing this Opportunity.,I've provided August Burns Red - Missing this Opportunity.,train
dlg-03454801-7e5a-4804-8ce0-0d6feb91128b,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_4_5__g2,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_4_5,Here is August Burns Red - Missing this Opportunity.,Here is the track Missing this Opportunity by August Burns Red.,train
dlg-03454801-7e5a-4804-8ce0-0d6feb91128b,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_6_7__g1,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_6_7,The song playing is from their first album from 2004.,"This track is from their debut album, which was released in 2004.",train
dlg-03454801-7e5a-4804-8ce0-0d6feb91128b,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_6_7__g2,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_6_7,The song playing is from their first album from 2004.,The song currently playing comes from their first album released in 2004.,train
dlg-03454801-7e5a-4804-8ce0-0d6feb91128b,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_8_11__g1,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_8_11,Here's the song Glory thrives by August Burns Red.,I have here the song Glory thrives by August Burns Red.,train
dlg-03454801-7e5a-4804-8ce0-0d6feb91128b,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_8_11__g2,dlg-03454801-7e5a-4804-8ce0-0d6feb91128b_8_11,Here's the song Glory thrives by August Burns Red.,Here is the track Glory thrives by August Burns Red.,train
dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_0_5__g1,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_0_5,Here's the song Piano Man by Billy Joel. Piano Man is Billy Joel's first release as an artist. Would you like another song from the same album?,I have here the song Piano Man by Billy Joel. This was Billy Joel's first release as an artist. Would you like to hear another track from that same album?,validation
dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_0_5__g2,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_0_5,Here's the song Piano Man by Billy Joel. Piano Man is Billy Joel's first release as an artist. Would you like another song from the same album?,"Here is Billy Joel's Piano Man, which was his first release as an artist. Shall I provide another song from the same album?",validation
dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_6_7__g1,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_6_7,Here's the song She Is Always A Woman To Me by Billy Joel.,I have here the song She Is Always A Woman To Me by Billy Joel.,validation
dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_6_7__g2,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_6_7,Here's the song She Is Always A Woman To Me by Billy Joel.,"Here is Billy Joel's song, She Is Always A Woman To Me.",validation
dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_8_9__g1,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_8_9,Here's Josh Groban singing Billy Joel's She's Always a Woman.,I have Josh Groban performing Billy Joel's She's Always a Woman for you.,validation
dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_8_9__g2,dlg-034a10d0-1b58-430c-bb4e-706e0c36d48a_8_9,Here's Josh Groban singing Billy Joel's She's Always a Woman.,Please enjoy this recording of Josh Groban singing She's Always a Woman by Billy Joel.,validation
dlg-0370cc86-87ec-4ac3-b992-dc0961e39607,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_1_2__g1,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_1_2,Nirvana - Come As You Are.,Nirvana - Come As You Are.,train
dlg-0370cc86-87ec-4ac3-b992-dc0961e39607,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_1_2__g2,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_1_2,Nirvana - Come As You Are.,Come As You Are. by Nirvana.,train
dlg-0370cc86-87ec-4ac3-b992-dc0961e39607,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_3_4__g1,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_3_4,Nirvana - Smells Like Teen Spirit.,Nirvana - Smells Like Teen Spirit.,train
dlg-0370cc86-87ec-4ac3-b992-dc0961e39607,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_3_4__g2,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_3_4,Nirvana - Smells Like Teen Spirit.,Smells Like Teen Spirit. by Nirvana.,train
dlg-0370cc86-87ec-4ac3-b992-dc0961e39607,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_5_6__g1,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_5_6,Nirvana Floyd The Barber.,Nirvana Floyd The Barber.,train
dlg-0370cc86-87ec-4ac3-b992-dc0961e39607,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_5_6__g2,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_5_6,Nirvana Floyd The Barber.,Nirvana Floyd The Barber.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_1_6__g1,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_1_6,That Way Ft. Jeremih & Rick Ross by WALE.,That Way Ft. Jeremih & Rick Ross by WALE.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_1_6__g2,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_1_6,That Way Ft. Jeremih & Rick Ross by WALE.,WALE.'s That Way Ft. Jeremih & Rick Ross.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_7_12__g1,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_7_12,Low Tempo by Shatta Wale ft Shatta Michy.,Low Tempo by Shatta Wale ft Shatta Michy.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_7_12__g2,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_7_12,Low Tempo by Shatta Wale ft Shatta Michy.,Shatta Wale ft Shatta Michy - Low Tempo.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_13_14__g1,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_13_14,Ross Capicchioni by Joyner Lucas.,Ross Capicchioni by Joyner Lucas.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_13_14__g2,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_13_14,Ross Capicchioni by Joyner Lucas.,Joyner Lucas's Ross Capicchioni.,train
dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_2_5__g1,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_2_5,Here's the song hush by Hellyeah. There's a song I Don't Care Anymore by Hellyeah.,I have the song hush by Hellyeah here. There is also a track called I Don't Care Anymore by Hellyeah.,train
dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_2_5__g2,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_2_5,Here's the song hush by Hellyeah. There's a song I Don't Care Anymore by Hellyeah.,"Here is the track hush by Hellyeah. Additionally, there is a song by Hellyeah titled I Don't Care Anymore.",train
dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_6_7__g1,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_6_7,Hold one moment. Here's the song I Don't Care Anymore by Phil Collins.,Please hold on for a second. Here is the song I Don't Care Anymore by Phil Collins.,train
dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_6_7__g2,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_6_7,Hold one moment. Here's the song I Don't Care Anymore by Phil Collins.,"Just a moment, please. I am playing I Don't Care Anymore by Phil Collins for you now.",train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_2_5__g1,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_2_5,"Kris Kristofferson - ""Why Me Lord"".","Kris Kristofferson - ""Why Me Lord"".",train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_2_5__g2,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_2_5,"Kris Kristofferson - ""Why Me Lord"".","""Why Me Lord"" by Kris Kristofferson.",train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_7_8__g1,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_7_8,Why Me Lord - By Kris Kristofferson and Willie Nelson.,Why Me Lord - By Kris Kristofferson and Willie Nelson.,train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_7_8__g2,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_7_8,Why Me Lord - By Kris Kristofferson and Willie Nelson.,Kris Kristofferson and Willie Nelson's Why Me Lord.,train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_9_10__g1,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_9_10,Willie Nelson - Still Not Dead.,Willie Nelson - Still Not Dead.,train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_9_10__g2,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_9_10,Willie Nelson - Still Not Dead.,Still Not Dead. by Willie Nelson.,train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_3_5__g1,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_3_5,"Sure, let me find a song from The Used. Here is the song from The Used - Take It Away.","Certainly, I will look for a track by The Used. Here is the song 'Take It Away' by The Used.",train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_3_5__g2,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_3_5,"Sure, let me find a song from The Used. Here is the song from The Used - Take It Away.","Of course, let me locate a song from The Used for you. Here is 'Take It Away' by The Used.",train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_7_9__g1,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_7_9,Here is the song from The Used - Cry.,I have provided the song Cry. by The Used.,train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_7_9__g2,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_7_9,Here is the song from The Used - Cry.,Here is Cry. by The Used.,train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_10_12__g1,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_10_12,Let me find something similar to The Used. Here is the song from Taking Back Sunday - Cute Without the E.,I'll look for something similar to The Used. Here is the song 'Cute Without the E' by Taking Back Sunday.,train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_10_12__g2,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_10_12,Let me find something similar to The Used. Here is the song from Taking Back Sunday - Cute Without the E.,Let me find a track like The Used for you. Here is Taking Back Sunday's 'Cute Without the E.',train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_0_1__g1,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_0_1,"Sure, Frank Farrell - Late Mush (Igloo Allstars).","Certainly, here is Frank Farrell - Late Mush (Igloo Allstars).",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_0_1__g2,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_0_1,"Sure, Frank Farrell - Late Mush (Igloo Allstars).","Of course, I can provide Frank Farrell - Late Mush (Igloo Allstars).",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_2_5__g1,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_2_5,Nope. His most recent songs were in 1971. Because he died at age 50.,"No, his latest songs were released in 1971 because he passed away at the age of 50.",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_2_5__g2,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_2_5,Nope. His most recent songs were in 1971. Because he died at age 50.,"That is incorrect. Since he died at age 50, his most recent songs date back to 1971.",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_6_7__g1,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_6_7,"Oh, my bad, you mean the House DJ right?","I'm sorry, did you mean the House DJ?",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_6_7__g2,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_6_7,"Oh, my bad, you mean the House DJ right?","My apologies, are you referring to the House DJ?",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_8_9__g1,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_8_9,"My bad, I'm sorry. Frank Farrell, Karim - Sharona (2017 Remix) [Igloo Allstars].","I apologize. Here is Frank Farrell, Karim - Sharona (2017 Remix) [Igloo Allstars].",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_8_9__g2,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_8_9,"My bad, I'm sorry. Frank Farrell, Karim - Sharona (2017 Remix) [Igloo Allstars].","My apologies. I'm playing Frank Farrell, Karim - Sharona (2017 Remix) [Igloo Allstars].",train
dlg-0413166d-d394-4eaa-b980-0fa9aaa3a2e3,dlg-0413166d-d394-4eaa-b980-0fa9aaa3a2e3_3_10__g1,dlg-0413166d-d394-4eaa-b980-0fa9aaa3a2e3_3_10,Under Pressure by David Bowie. Starman by David Bowie.,Under Pressure by David Bowie. Starman by David Bowie.,train
dlg-0413166d-d394-4eaa-b980-0fa9aaa3a2e3,dlg-0413166d-d394-4eaa-b980-0fa9aaa3a2e3_3_10__g2,dlg-0413166d-d394-4eaa-b980-0fa9aaa3a2e3_3_10,Under Pressure by David Bowie. Starman by David Bowie.,David Bowie's Under Pressure. David Bowie's Starman.,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_1_2__g1,dlg-0426c97e-0182-4960-a292-1e52d6792927_1_2,Here is Wide Awake by Katy Perry.,I have provided Wide Awake by Katy Perry for you.,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_1_2__g2,dlg-0426c97e-0182-4960-a292-1e52d6792927_1_2,Here is Wide Awake by Katy Perry.,Here is the song Wide Awake by Katy Perry.,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_3_5__g1,dlg-0426c97e-0182-4960-a292-1e52d6792927_3_5,Let me find something older for you. How about Roar by Katy Perry?,I will look for an older track for you. Would you like to hear Roar by Katy Perry?,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_3_5__g2,dlg-0426c97e-0182-4960-a292-1e52d6792927_3_5,Let me find something older for you. How about Roar by Katy Perry?,Let me search for something from an earlier period. How does Roar by Katy Perry sound?,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_8_9__g1,dlg-0426c97e-0182-4960-a292-1e52d6792927_8_9,Here is Roar - Katy Perry (cover) by: Megan Nicole.,I have provided Roar - Katy Perry (cover) by Megan Nicole.,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_8_9__g2,dlg-0426c97e-0182-4960-a292-1e52d6792927_8_9,Here is Roar - Katy Perry (cover) by: Megan Nicole.,"Here is the cover of Roar by Katy Perry, performed by Megan Nicole.",train
dlg-0432570c-307f-4246-8519-45d4cd246872,dlg-0432570c-307f-4246-8519-45d4cd246872_3_6__g1,dlg-0432570c-307f-4246-8519-45d4cd246872_3_6,Maroon 5. Let's see what else I can find that you may not be familiar with. Looks like the artist name of Monsters and Men maybe similar. Have you heard from green day artist?,Maroon 5. Let me see if I can find some other artists you might not know. It seems like Monsters and Men might be a similar artist name. Have you ever listened to Green Day?,train
dlg-0432570c-307f-4246-8519-45d4cd246872,dlg-0432570c-307f-4246-8519-45d4cd246872_3_6__g2,dlg-0432570c-307f-4246-8519-45d4cd246872_3_6,Maroon 5. Let's see what else I can find that you may not be familiar with. Looks like the artist name of Monsters and Men maybe similar. Have you heard from green day artist?,Maroon 5. Let's check for some other music you might not be familiar with. The artist Monsters and Men looks like it might be similar. Have you heard of the artist Green Day?,train
dlg-0432570c-307f-4246-8519-45d4cd246872,dlg-0432570c-307f-4246-8519-45d4cd246872_7_8__g1,dlg-0432570c-307f-4246-8519-45d4cd246872_7_8,Let me play you something by Of Monsters and Men. Here's the song called King And Lionheart by the artist of monster and men. Did you like it?,I'll play a track by Of Monsters and Men for you. This is King And Lionheart by the artist Of Monsters and Men. Did you enjoy it?,train
dlg-0432570c-307f-4246-8519-45d4cd246872,dlg-0432570c-307f-4246-8519-45d4cd246872_7_8__g2,dlg-0432570c-307f-4246-8519-45d4cd246872_7_8,Let me play you something by Of Monsters and Men. Here's the song called King And Lionheart by the artist of monster and men. Did you like it?,Allow me to play something by Of Monsters and Men. Here is the song King And Lionheart by Of Monsters and Men. Did you like it?,train
dlg-0432570c-307f-4246-8519-45d4cd246872,dlg-0432570c-307f-4246-8519-45d4cd246872_9_16__g1,dlg-0432570c-307f-4246-8519-45d4cd246872_9_16,Okay great! Have you heard songs by Goo Goo Dolls. How about Nickelback? What about Matchbox 20? Yeah let me pull it out for you. Here's the song called If You're Gone by Matchbox 20.,That's wonderful! Are you familiar with any Goo Goo Dolls tracks? What do you think of Nickelback? Or perhaps Matchbox 20? Let me get that for you. Here is the song 'If You're Gone' by Matchbox 20.,train
